Name,Data,Parent
1,Food,root
2,Electronics,root
3,Fashion,root
4,Snack,root
5,Meat&Breads,root
6,d,root
7,d,root
8,d,root
9,d,root
10,d,root
11,d,root
12,d,root
13,d,root
14,d,1
15,d,root
16,d,root
17,d,16
18,d,17
19,d,18
20,d,19
21,d,19
22,d,19
23,d,18
24,d,18
25,d,17
26,d,16
27,d,26
28,d,27
29,d,27
30,d,29
31,d,30
32,d,30
33,d,29
34,d,29
35,d,root
36,d,1
37,d,2
38,d,3
39,d,3
40,d,5
41,d,5
42,d,5
43,d,3
44,d,2
45,d,2
46,d,11
47,d,11
48,d,1
49,d,root
50,d,root
51,d,16
52,d,17
53,d,18
54,d,19
55,d,19
56,d,19
57,d,18
58,d,18
59,d,17
60,d,16
61,d,26
62,d,27
63,d,27
64,d,29
65,d,30
66,d,30
67,d,29
68,d,29
69,d,root
70,d,1
71,d,2
72,d,3
73,d,3
74,d,5
75,d,5
76,d,5
77,d,3
78,d,2
79,d,2
80,d,11
81,d,11
82,d,1
83,d,root
84,d,root
85,d,16
86,d,17
87,d,18
88,d,19
89,d,19
90,d,19
91,d,18
92,d,18
93,d,17
94,d,16
95,d,26
96,d,27
97,d,27
98,d,29
99,d,30
100,d,30
101,d,29
102,d,29
103,d,24
104,d,25
105,d,26
106,d,27
107,d,28
108,d,29
109,d,30
110,d,31
111,d,32
112,d,33
113,d,34
114,d,35
115,d,36
116,d,37
117,d,38
118,d,39
119,d,40
120,d,41
121,d,42
122,d,43
123,d,62
124,d,63
125,d,64
126,d,65
127,d,66
128,d,67
129,d,68
130,d,69
131,d,70
132,d,71
133,d,72
134,d,73
135,d,74
136,d,75
137,d,76
138,d,77
139,d,78
140,d,85
141,d,86
142,d,87
143,d,88
144,d,89
145,d,90
146,d,91
147,d,92
148,d,93
149,d,94
150,d,95
151,d,96
152,d,97
153,d,98
154,d,99
155,d,100
156,d,101
157,d,102
158,d,103
159,d,104
160,d,105
161,d,64
162,d,65
163,d,66
164,d,67
165,d,68
166,d,69
167,d,70
168,d,71
169,d,72
170,d,73
171,d,74
172,d,75
173,d,76
174,d,77
175,d,78
176,d,79
177,d,80
178,d,81
179,d,82
180,d,83
181,d,84
182,d,85
183,d,86
184,d,87
185,d,88
186,d,89
187,d,90
188,d,30
189,d,30
190,d,29
191,d,29
192,d,24
193,d,25
194,d,26
195,d,27
196,d,28
197,d,29
198,d,30
199,d,31
200,d,32
201,d,33
202,d,34
203,d,35
204,d,36
205,d,37
206,d,38
207,d,39
208,d,40
209,d,41
210,d,42
211,d,43
212,d,62
213,d,63
214,d,64
215,d,65
216,d,66
217,d,67
218,d,68
219,d,69
220,d,70
221,d,71
222,d,72
223,d,73
224,d,122
225,d,123
226,d,124
227,d,125
228,d,126
229,d,127
230,d,128
231,d,129
232,d,130
233,d,131
234,d,132
235,d,133
236,d,134
237,d,135
238,d,136
239,d,137
240,d,138
241,d,139
242,d,140
243,d,141
244,d,142
245,d,143
246,d,144
247,d,145
248,d,146
249,d,147
250,d,148
251,d,149
252,d,150
253,d,151
254,d,152
255,d,153
256,d,154
257,d,155
258,d,156
259,d,157
260,d,158
261,d,159
262,d,160
263,d,161
264,d,162
265,d,163
266,d,164
267,d,165
268,d,166
269,d,167
270,d,168
271,d,169
272,d,170
273,d,94
274,d,95
275,d,96
276,d,97
277,d,98
278,d,99
279,d,100
280,d,101
281,d,102
282,d,103
283,d,104
284,d,105
285,d,106
286,d,107
287,d,108
288,d,109
289,d,110
290,d,111
291,d,112
292,d,113
293,d,114
294,d,240
295,d,241
296,d,242
297,d,243
298,d,244
299,d,245
300,d,246
301,d,247
302,d,248
303,d,249
304,d,250
305,d,251
306,d,252
307,d,253
308,d,254
309,d,255
310,d,256
311,d,257
312,d,258
313,d,259
314,d,260
315,d,261
316,d,262
317,d,263
318,d,264
319,d,265
320,d,266
321,d,267
322,d,268
323,d,269
324,d,270
325,d,271
326,d,272
327,d,273
328,d,274
329,d,275
330,d,276
331,d,277
332,d,278
333,d,279
334,d,280
335,d,281
336,d,282
337,d,283
338,d,284
339,d,285
340,d,286
341,d,287
342,d,288
343,d,289
344,d,2
345,d,11
346,d,11
347,d,1
348,d,root
349,d,root
350,d,16
351,d,17
352,d,18
353,d,19
354,d,19
355,d,19
356,d,18
357,d,18
358,d,17
359,d,16
360,d,26
361,d,27
362,d,27
363,d,29
364,d,30
365,d,30
366,d,29
367,d,29
368,d,root
369,d,1
370,d,2
371,d,3
372,d,3
373,d,5
374,d,5
375,d,5
376,d,3
377,d,2
378,d,2
379,d,11
380,d,11
381,d,1
382,d,root
383,d,root
384,d,16
385,d,17
386,d,18
387,d,19
388,d,19
389,d,19
390,d,18
391,d,18
392,d,17
393,d,16
394,d,26
395,d,27
396,d,27
397,d,29
398,d,30
399,d,30
400,d,29
401,d,29
402,d,root
403,d,1
404,d,2
405,d,3
406,d,3
407,d,5
408,d,5
409,d,5
410,d,3
411,d,2
412,d,2
413,d,11
414,d,11
415,d,1
416,d,root
417,d,root
418,d,16
419,d,17
420,d,18
421,d,19
422,d,19
423,d,19
424,d,18
425,d,18
426,d,17
427,d,16
428,d,16
429,d,16
430,d,16
431,d,16
432,d,16
433,d,16
434,d,16
435,d,16
436,d,16
437,d,16
438,d,16
439,d,16
440,d,16
441,d,16
442,d,16
443,d,16
444,d,16
445,d,16
446,d,16
447,d,16
448,d,16
449,d,16
450,d,16
451,d,16
452,d,16
453,d,16
454,d,16
455,d,16
456,d,16
457,d,16
458,d,16
459,d,16
460,d,16
461,d,16
462,d,16
463,d,16
464,d,16
465,d,16
466,d,16
467,d,16
468,d,16
469,d,16
470,d,16
471,d,16
472,d,16
473,d,16
474,d,16
475,d,16
476,d,16
477,d,16
478,d,16
479,d,16
480,d,16
481,d,16
482,d,16
483,d,16
484,d,16
485,d,16
486,d,16
487,d,16
488,d,16
489,d,16
490,d,16
491,d,16
492,d,16
493,d,16
494,d,16
495,d,16
496,d,16
497,d,16
498,d,16
499,d,16
500,d,16
501,d,16
502,d,16
503,d,16
504,d,16
505,d,16
506,d,16
507,d,16
508,d,16
509,d,16
510,d,16
511,d,16
512,d,16
513,d,16
514,d,16
515,d,16
516,d,16
517,d,16
518,d,16
519,d,16
520,d,16
521,d,16
522,d,16
523,d,16
524,d,16
525,d,16
526,d,16
527,d,16
528,d,16
529,d,16
530,d,16
531,d,16
532,d,16
533,d,16
534,d,16
535,d,16
536,d,16
537,d,16
538,d,16
539,d,16
540,d,16
541,d,16
542,d,16
543,d,16
544,d,16
545,d,16
546,d,16
547,d,16
548,d,16
549,d,16
550,d,16
551,d,16
552,d,16
553,d,16
554,d,16
555,d,16
556,d,16
557,d,16
558,d,16
559,d,16
560,d,16
561,d,16
562,d,16
563,d,16
564,d,16
565,d,16
566,d,16
567,d,16
568,d,16
569,d,16
570,d,16
571,d,16
572,d,16
573,d,16
574,d,16
575,d,16
576,d,16
577,d,16
578,d,16
579,d,16
580,d,16
581,d,16
582,d,16
583,d,16
584,d,16
585,d,16
586,d,16
587,d,16
588,d,16
589,d,16
590,d,16
591,d,16
592,d,16
593,d,16
594,d,16
595,d,16
596,d,16
597,d,16
598,d,16
599,d,16
600,d,16
601,d,16
602,d,16
603,d,16
604,d,16
605,d,16
606,d,16
607,d,16
608,d,16
609,d,16
610,d,16
611,d,16
612,d,16
613,d,16
614,d,16
615,d,16
616,d,16
617,d,16
618,d,16
619,d,16
620,d,16
621,d,16
622,d,16
623,d,16
624,d,16
625,d,16
626,d,16
627,d,16
628,d,16
629,d,16
630,d,16
631,d,16
632,d,16
633,d,16
634,d,16
635,d,16
636,d,16
637,d,16
638,d,16
639,d,16
640,d,16
641,d,16
642,d,16
643,d,16
644,d,16
645,d,16
646,d,16
647,d,16
648,d,16
649,d,16
650,d,16
651,d,16
652,d,16
653,d,16
654,d,16
655,d,16
656,d,16
657,d,16
658,d,16
659,d,16
660,d,16
661,d,16
662,d,16
663,d,16
664,d,16
665,d,16
666,d,16
667,d,16
668,d,16
669,d,16
670,d,16
671,d,16
672,d,16
673,d,16
674,d,16
675,d,16
676,d,16
677,d,16
678,d,16
679,d,16
680,d,16
681,d,16
682,d,16
683,d,16
684,d,16
685,d,16
686,d,16
687,d,16
688,d,16
689,d,16
690,d,16
691,d,16
692,d,16
693,d,16
694,d,16
695,d,16
696,d,16
697,d,16
698,d,16
699,d,16
700,d,16
701,d,16
702,d,16
703,d,16
704,d,16
705,d,16
706,d,16
707,d,16
708,d,16
709,d,16
710,d,16
711,d,16
712,d,16
713,d,16
714,d,16
715,d,16
716,d,16
717,d,16
718,d,16
719,d,16
720,d,16
721,d,16
722,d,16
723,d,16
724,d,16
725,d,16
726,d,16
727,d,16
728,d,16
729,d,16
730,d,16
731,d,16
732,d,16
733,d,16
734,d,16
735,d,16
736,d,16
737,d,16
738,d,16
739,d,16
740,d,16
741,d,16
742,d,16
743,d,16
744,d,16
745,d,16
746,d,16
747,d,16
748,d,16
749,d,16
750,d,16
751,d,16
752,d,16
753,d,16
754,d,16
755,d,16
756,d,16
757,d,16
758,d,16
759,d,16
760,d,16
761,d,16
762,d,16
763,d,16
764,d,16
765,d,16
766,d,16
767,d,16
768,d,16
769,d,16
770,d,16
771,d,16
772,d,16
773,d,16
774,d,16
775,d,16
776,d,16
777,d,16
778,d,16
779,d,16
780,d,16
781,d,16
782,d,16
783,d,16
784,d,16
785,d,16
786,d,16
787,d,16
788,d,16
789,d,16
790,d,16
791,d,16
792,d,16
793,d,16
794,d,16
795,d,16
796,d,16
797,d,16
798,d,16
799,d,16
800,d,16
801,d,16
802,d,16
803,d,16
804,d,16
805,d,16
806,d,16
807,d,16
808,d,16
809,d,16
810,d,16
811,d,16
812,d,16
813,d,16
814,d,16
815,d,16
816,d,16
817,d,16
818,d,16
819,d,16
820,d,16
821,d,16
822,d,16
823,d,16
824,d,16
825,d,16
826,d,16
827,d,16
828,d,16
829,d,16
830,d,16
831,d,16
832,d,16
833,d,16
834,d,16
835,d,16
836,d,16
837,d,16
838,d,16
839,d,16
840,d,16
841,d,16
842,d,16
843,d,16
844,d,16
845,d,16
846,d,16
847,d,16
848,d,16
849,d,16
850,d,16
851,d,16
852,d,16
853,d,16
854,d,16
855,d,16
856,d,16
857,d,16
858,d,16
859,d,16
860,d,16
861,d,16
862,d,16
863,d,16
864,d,16
865,d,16
866,d,16
867,d,16
868,d,16
869,d,16
870,d,16
871,d,16
872,d,16
873,d,16
874,d,16
875,d,16
876,d,16
877,d,16
878,d,16
879,d,16
880,d,16
881,d,16
882,d,16
883,d,16
884,d,16
885,d,16
886,d,16
887,d,16
888,d,16
889,d,16
890,d,16
891,d,16
892,d,16
893,d,16
894,d,16
895,d,16
896,d,16
897,d,16
898,d,16
899,d,16
900,d,16
901,d,16
902,d,16
903,d,16
904,d,16
905,d,16
906,d,16
907,d,16
908,d,16
909,d,16
910,d,17
911,d,18
912,d,19
913,d,20
914,d,21
915,d,22
916,d,23
917,d,24
918,d,25
919,d,26
920,d,27
921,d,28
922,d,29
923,d,30
924,d,31
925,d,32
926,d,33
927,d,34
928,d,35
929,d,36
930,d,37
931,d,38
932,d,39
933,d,40
934,d,41
935,d,42
936,d,43
937,d,44
938,d,45
939,d,46
940,d,47
941,d,48
942,d,49
943,d,50
944,d,51
945,d,52
946,d,53
947,d,54
948,d,55
949,d,16
950,d,16
951,d,16
952,d,16
953,d,16
954,d,16
955,d,16
956,d,16
957,d,16
958,d,16
959,d,16
960,d,16
961,d,16
962,d,16
963,d,16
964,d,17
965,d,18
966,d,19
967,d,20
968,d,21
969,d,22
970,d,23
971,d,24
972,d,25
973,d,26
974,d,27
975,d,28
976,d,29
977,d,30
978,d,31
979,d,32
980,d,33
981,d,34
982,d,35
983,d,36
984,d,37
985,d,38
986,d,39
987,d,40
988,d,41
989,d,42
990,d,43
991,d,44
992,d,45
993,d,46
994,d,47
995,d,48
996,d,49
997,d,50
998,d,51
999,d,52
1000,d,53
1001,d,54
1002,d,55
1003,d,56
1004,d,57
1005,d,58
1006,d,59
1007,d,60
1008,d,61
1009,d,62
1010,d,63
1011,d,64
1012,d,65
1013,d,66
1014,d,67
1015,d,68
1016,d,69
1017,d,70
1018,d,71
1019,d,72
1020,d,73
1021,d,74
1022,d,75
1023,d,76
1024,d,77
1025,d,78
1026,d,79
1027,d,80
1028,d,81
1029,d,82
1030,d,83
1031,d,84
1032,d,85
1033,d,86
1034,d,87
1035,d,88
1036,d,89
1037,d,90
1038,d,91
1039,d,92
1040,d,93
1041,d,94
1042,d,95
1043,d,96
1044,d,97
1045,d,98
1046,d,99
1047,d,100
1048,d,101
1049,d,102
1050,d,103
1051,d,104
1052,d,105
1053,d,106
1054,d,107
1055,d,108
1056,d,109
1057,d,110
1058,d,111
1059,d,112
1060,d,113
1061,d,114
1062,d,115
1063,d,116
1064,d,117
1065,d,16
1066,d,16
1067,d,16
1068,d,16
1069,d,16
1070,d,16
1071,d,16
1072,d,16
1073,d,16
1074,d,16
1075,d,16
1076,d,16
1077,d,16
1078,d,16
1079,d,16
1080,d,16
1081,d,16
1082,d,16
1083,d,16
1084,d,16
1085,d,16
1086,d,16
1087,d,16
1088,d,16
1089,d,16
1090,d,16
1091,d,16
1092,d,16
1093,d,16
1094,d,16
1095,d,16
1096,d,16
1097,d,16
1098,d,16
1099,d,16
1100,d,16
1101,d,16
1102,d,16
1103,d,16
1104,d,16
1105,d,16
1106,d,16
1107,d,16
1108,d,16
1109,d,16
1110,d,16
1111,d,16
1112,d,16
1113,d,16
1114,d,16
1115,d,16
1116,d,16
1117,d,16
1118,d,16
1119,d,16
1120,d,16
1121,d,16
1122,d,16
1123,d,16
1124,d,16
1125,d,16
1126,d,16
1127,d,16
1128,d,16
1129,d,16
1130,d,16
1131,d,16
1132,d,16
1133,d,16
1134,d,16
1135,d,16
1136,d,16
1137,d,16
1138,d,16
1139,d,16
1140,d,16
1141,d,16
1142,d,16
1143,d,16
1144,d,16
1145,d,16
1146,d,16
1147,d,16
1148,d,16
1149,d,16
1150,d,16
1151,d,16
1152,d,16
1153,d,16
1154,d,16
1155,d,16
1156,d,16
1157,d,16
1158,d,16
1159,d,16
1160,d,16
1161,d,16
1162,d,16
1163,d,16
1164,d,16
1165,d,16
1166,d,16
1167,d,16
1168,d,16
1169,d,16
1170,d,16
1171,d,16
1172,d,16
1173,d,16
1174,d,16
1175,d,16
1176,d,16
1177,d,16
1178,d,16
1179,d,16
1180,d,16
1181,d,16
1182,d,16
1183,d,16
1184,d,16
1185,d,16
1186,d,16
1187,d,16
1188,d,16
1189,d,16
1190,d,16
1191,d,16
1192,d,16
1193,d,16
1194,d,16
1195,d,16
1196,d,16
1197,d,16
1198,d,16
1199,d,16
1200,d,16
1201,d,16
1202,d,16
1203,d,16
1204,d,16
1205,d,16
1206,d,16
1207,d,16
1208,d,16
1209,d,16
1210,d,16
1211,d,16
1212,d,16
1213,d,16
1214,d,16
1215,d,16
1216,d,16
1217,d,16
1218,d,16
1219,d,16
1220,d,16
1221,d,16
1222,d,16
1223,d,16
1224,d,16
1225,d,16
1226,d,16
1227,d,16
1228,d,16
1229,d,16
1230,d,16
1231,d,16
1232,d,16
1233,d,16
1234,d,16
1235,d,16
1236,d,16
1237,d,16
1238,d,16
1239,d,16
1240,d,16
1241,d,667
1242,d,668
1243,d,669
1244,d,670
1245,d,671
1246,d,672
1247,d,673
1248,d,674
1249,d,675
1250,d,676
1251,d,677
1252,d,678
1253,d,679
1254,d,680
1255,d,681
1256,d,682
1257,d,683
1258,d,684
1259,d,685
1260,d,686
1261,d,687
1262,d,688
1263,d,689
1264,d,690
1265,d,691
1266,d,692
1267,d,693
1268,d,694
1269,d,695
1270,d,696
1271,d,697
1272,d,698
1273,d,699
1274,d,700
1275,d,701
1276,d,702
1277,d,703
1278,d,704
1279,d,705
1280,d,706
1281,d,707
1282,d,708
1283,d,709
1284,d,710
1285,d,711
1286,d,712
1287,d,713
1288,d,714
1289,d,715
1290,d,716
1291,d,717
1292,d,718
1293,d,719
1294,d,720
1295,d,721
1296,d,722
1297,d,723
1298,d,724
1299,d,725
1300,d,726
1301,d,727
1302,d,728
1303,d,729
1304,d,730
1305,d,731
1306,d,732
1307,d,733
1308,d,734
1309,d,735
1310,d,736
1311,d,737
1312,d,738
1313,d,739
1314,d,740
1315,d,741
1316,d,742
1317,d,743
1318,d,744
1319,d,745
1320,d,746
1321,d,747
1322,d,748
1323,d,749
1324,d,750
1325,d,751
1326,d,752
1327,d,753
1328,d,754
1329,d,755
1330,d,756
1331,d,757
1332,d,758
1333,d,759
1334,d,760
1335,d,761
1336,d,762
1337,d,763
1338,d,764
1339,d,765
1340,d,766
1341,d,767
1342,d,768
1343,d,769
1344,d,770
1345,d,771
1346,d,772
1347,d,773
1348,d,774
1349,d,775
1350,d,776
1351,d,777
1352,d,778
1353,d,779
1354,d,780
1355,d,781
1356,d,782
1357,d,783
1358,d,784
1359,d,785
1360,d,786
1361,d,787
1362,d,788
1363,d,789
1364,d,790
1365,d,791
1366,d,792
1367,d,793
1368,d,794
1369,d,795
1370,d,796
1371,d,797
1372,d,798
1373,d,799
1374,d,800
1375,d,801
1376,d,802
1377,d,803
1378,d,804
1379,d,805
1380,d,806
1381,d,807
1382,d,808
1383,d,809
1384,d,810
1385,d,811
1386,d,812
1387,d,813
1388,d,814
1389,d,815
1390,d,816
1391,d,817
1392,d,818
1393,d,819
1394,d,820
1395,d,821
1396,d,822
1397,d,823
1398,d,824
1399,d,825
1400,d,826
1401,d,827
1402,d,828
1403,d,829
1404,d,830
1405,d,831
1406,d,832
1407,d,833
1408,d,834
1409,d,835
1410,d,836
1411,d,837
1412,d,838
1413,d,839
1414,d,840
1415,d,841
1416,d,842
1417,d,843
1418,d,844
1419,d,845
1420,d,846
1421,d,847
1422,d,848
1423,d,849
1424,d,850
1425,d,851
1426,d,852
1427,d,853
1428,d,854
1429,d,855
1430,d,856
1431,d,857
1432,d,858
1433,d,859
1434,d,860
1435,d,861
1436,d,862
1437,d,863
1438,d,864
1439,d,865
1440,d,866
1441,d,867
1442,d,868
1443,d,869
1444,d,870
1445,d,871
1446,d,872
1447,d,873
1448,d,874
1449,d,875
1450,d,876
1451,d,877
1452,d,878
1453,d,879
1454,d,880
1455,d,881
1456,d,882
1457,d,883
1458,d,884
1459,d,885
1460,d,886
1461,d,887
1462,d,888
1463,d,889
1464,d,890
1465,d,891
1466,d,892
1467,d,893
1468,d,894
1469,d,895
1470,d,896
1471,d,897
1472,d,898
1473,d,899
1474,d,900
1475,d,901
1476,d,902
1477,d,903
1478,d,904
1479,d,905
1480,d,906
1481,d,907
1482,d,908
1483,d,909
1484,d,910
1485,d,911
1486,d,912
1487,d,913
1488,d,914
1489,d,915
1490,d,916
1491,d,917
1492,d,918
1493,d,919
1494,d,920
1495,d,921
1496,d,922
1497,d,923
1498,d,924
1499,d,925
1500,d,926
1501,d,927
1502,d,928
1503,d,929
1504,d,930
1505,d,931
1506,d,932
1507,d,933
1508,d,934
1509,d,935
1510,d,936
1511,d,937
1512,d,938
1513,d,939
1514,d,940
1515,d,941
1516,d,942
1517,d,943
1518,d,944
1519,d,945
1520,d,946
1521,d,947
1522,d,948
1523,d,949
1524,d,950
1525,d,951
1526,d,952
1527,d,953
1528,d,954
1529,d,955
1530,d,956
1531,d,957
1532,d,958
1533,d,959
1534,d,960
1535,d,961
1536,d,962
1537,d,963
1538,d,964
1539,d,965
1540,d,966
1541,d,967
1542,d,968
1543,d,969
1544,d,970
1545,d,971
1546,d,972
1547,d,973
1548,d,974
1549,d,975
1550,d,976
1551,d,977
1552,d,978
1553,d,979
1554,d,980
1555,d,981
1556,d,982
1557,d,983
1558,d,984
1559,d,985
1560,d,986
1561,d,987
1562,d,988
1563,d,989
1564,d,990
1565,d,991
1566,d,992
1567,d,993
1568,d,994
1569,d,995
1570,d,996
1571,d,997
1572,d,998
1573,d,999
1574,d,1000
1575,d,1001
1576,d,1002
1577,d,1003
1578,d,1004
1579,d,1005
1580,d,1006
1581,d,1007
1582,d,1008
1583,d,1009
1584,d,1010
1585,d,1011
1586,d,1012
1587,d,1013
1588,d,1014
1589,d,1015
1590,d,1016
1591,d,1017
1592,d,1018
1593,d,1019
1594,d,1020
1595,d,1021
1596,d,1022
1597,d,1023
1598,d,1024
1599,d,1025
1600,d,1026
1601,d,1027
1602,d,1028
1603,d,1029
1604,d,1030
1605,d,1031
1606,d,1032
1607,d,1033
1608,d,1034
1609,d,1035
1610,d,1036
1611,d,1037
1612,d,1038
1613,d,1039
1614,d,1040
1615,d,1041
1616,d,1042
1617,d,1043
1618,d,1044
1619,d,1045
1620,d,1046
1621,d,1047
1622,d,1048
1623,d,1049
1624,d,1050
1625,d,1051
1626,d,1052
1627,d,1053
1628,d,1054
1629,d,1055
1630,d,1056
1631,d,1057
1632,d,1058
1633,d,1059
1634,d,1060
1635,d,1061
1636,d,1062
1637,d,1063
